model,training_type,num_clients,run_id,timestamp,round,client_id,epoch,phase,loss,accuracy,precision,recall,f1_score
DistilBART,Federated,8,20250824_065441,20250824_065441,14,3,1,train,0.25956331644019937,0.9217056973086334,0.9357913299671806,0.8542467668647327,0.8831134830679012
DistilBART,Federated,8,20250824_065441,20250824_065441,14,0,1,train,0.5153503082119502,0.8689320388349515,0.8223565674284045,0.37087378640776697,0.4785627680489326
DistilBART,Federated,8,20250824_065441,20250824_065441,14,7,1,train,0.1655132908001542,0.9535370447886145,0.9701447572976116,0.7869401423189619,0.8593000860883822
DistilBART,Federated,8,20250824_065441,20250824_065441,14,5,1,train,0.35090903811297325,0.9098457888493476,0.9207041282440448,0.4709371293001186,0.5755566029889605
DistilBART,Federated,8,20250824_065441,20250824_065441,14,2,1,train,0.45665542436532736,0.8731808731808732,0.5766111227698251,0.5769230769230769,0.562524298056132
DistilBART,Federated,8,20250824_065441,20250824_065441,14,-1,1,validation,0.07774257299438396,0.6633952254641909,0.6589530503810146,0.6633952254641909,0.6486448803520335
DistilBART,Federated,8,20250824_065441,20250824_065441,15,3,1,train,0.2363402238063639,0.928346731911919,0.9399994725597931,0.8776651520447396,0.9002728476421297
DistilBART,Federated,8,20250824_065441,20250824_065441,15,2,1,train,0.4262144579744536,0.8762993762993763,0.5831991400022312,0.5857588357588358,0.5709918415886809
DistilBART,Federated,8,20250824_065441,20250824_065441,15,4,1,train,0.2519750165665755,0.9174852652259332,0.9256964382019955,0.7755402750491159,0.8186563031490189
DistilBART,Federated,8,20250824_065441,20250824_065441,15,0,1,train,0.48136873634961935,0.8689320388349515,0.8257664205086189,0.3679611650485437,0.474400773131361
DistilBART,Federated,8,20250824_065441,20250824_065441,15,6,1,train,0.212654136614689,0.9319502074688796,0.9565650681199835,0.8489626556016597,0.8946551546215143
DistilBART,Federated,8,20250824_065441,20250824_065441,15,1,1,train,0.2587111296151022,0.9235628553379659,0.9273553416577138,0.8022741629816803,0.8466512754840516
DistilBART,Federated,8,20250824_065441,20250824_065441,15,5,1,train,0.3098648159571414,0.9122182680901543,0.9201577070236652,0.5539739027283511,0.6561646692931069
DistilBART,Federated,8,20250824_065441,20250824_065441,15,7,1,train,0.154299259254088,0.9543742151527836,0.9743892989682825,0.7969861866889912,0.8660855731405792
DistilBART,Federated,8,20250824_065441,20250824_065441,15,-1,1,validation,0.07850858058474108,0.6676392572944297,0.6642176328461564,0.6676392572944297,0.6542627621295749
DistilBART,Federated,8,20250824_065441,20250824_065441,16,7,1,train,0.1441633796133101,0.9585600669736292,0.9774377036111479,0.8028463792381749,0.8720060295995835
DistilBART,Federated,8,20250824_065441,20250824_065441,16,1,1,train,0.2723218079167183,0.9140871762476311,0.9256126518574658,0.8054327226784587,0.8479752310816707
DistilBART,Federated,8,20250824_065441,20250824_065441,16,6,1,train,0.20803714702707649,0.9348547717842324,0.9590827936932209,0.8485477178423236,0.89500096595675
DistilBART,Federated,8,20250824_065441,20250824_065441,16,5,1,train,0.30340694165173565,0.911032028469751,0.9211033515029204,0.564650059311981,0.666696306467389
DistilBART,Federated,8,20250824_065441,20250824_065441,16,2,1,train,0.41444156168044105,0.8882536382536382,0.5899524558515683,0.5862785862785863,0.5753764332124732
DistilBART,Federated,8,20250824_065441,20250824_065441,16,3,1,train,0.22051981918243224,0.9363858790632646,0.9447251218660537,0.8857042991960853,0.9073797590767764
DistilBART,Federated,8,20250824_065441,20250824_065441,16,4,1,train,0.2462461398099549,0.9204322200392927,0.9273160828263953,0.7976424361493124,0.837187506697379
DistilBART,Federated,8,20250824_065441,20250824_065441,16,0,1,train,0.44239317213113494,0.8805825242718447,0.8239617505427466,0.3912621359223301,0.49796514326345104
DistilBART,Federated,8,20250824_065441,20250824_065441,16,-1,1,validation,0.0787722253396277,0.6649867374005305,0.6602469837313379,0.6649867374005305,0.6527346591321666
DistilBART,Federated,8,20250824_065441,20250824_065441,17,6,1,train,0.1795986271802558,0.9414937759336099,0.9565283180745477,0.8282157676348548,0.8814909895443133
DistilBART,Federated,8,20250824_065441,20250824_065441,17,2,1,train,0.3690226182711026,0.9064449064449065,0.5928734364269562,0.5893970893970893,0.5789829822405702
DistilBART,Federated,8,20250824_065441,20250824_065441,17,0,1,train,0.4524972276045726,0.8815533980582525,0.8300325507607059,0.44563106796116503,0.5520055871775492
DistilBART,Federated,8,20250824_065441,20250824_065441,17,4,1,train,0.2266517037205631,0.9277996070726915,0.9366245999258129,0.8133595284872298,0.853723248317917
DistilBART,Federated,8,20250824_065441,20250824_065441,17,7,1,train,0.13283285156202812,0.9589786521557138,0.978055377818336,0.8091251569694433,0.8771046194565121
DistilBART,Federated,8,20250824_065441,20250824_065441,17,1,1,train,0.2593712941226032,0.9229311433986102,0.9286995973645422,0.819330385344283,0.8590809314401834
DistilBART,Federated,8,20250824_065441,20250824_065441,17,3,1,train,0.1994609061691015,0.94092974484446,0.9405977016724365,0.88325760223698,0.9036963660251809
DistilBART,Federated,8,20250824_065441,20250824_065441,17,5,1,train,0.2928420045887524,0.9217081850533808,0.9266072137228671,0.571767497034401,0.6788764273396299
DistilBART,Federated,8,20250824_065441,20250824_065441,17,-1,1,validation,0.07893384699005664,0.6679045092838196,0.6664886399841434,0.6679045092838196,0.65782398554397
DistilBART,Federated,8,20250824_065441,20250824_065441,18,2,1,train,0.3315189631948294,0.923076923076923,0.5787336408316455,0.5987525987525988,0.5762844272157872
DistilBART,Federated,8,20250824_065441,20250824_065441,18,7,1,train,0.12188996042124928,0.9644202595228129,0.9817436923421058,0.834658853076601,0.8941034959124338
DistilBART,Federated,8,20250824_065441,20250824_065441,18,6,1,train,0.1750677844558824,0.9448132780082987,0.9591229819628225,0.8477178423236514,0.895584482773611
DistilBART,Federated,8,20250824_065441,20250824_065441,18,4,1,train,0.19947522490110714,0.9361493123772102,0.9438005204475222,0.8069744597249509,0.8551976305280178
DistilBART,Federated,8,20250824_065441,20250824_065441,18,3,1,train,0.18497938498355157,0.9423278573925201,0.9656978801281336,0.8944425026214611,0.922664115798063
DistilBART,Federated,8,20250824_065441,20250824_065441,18,0,1,train,0.4196006483183457,0.8883495145631067,0.837142797233513,0.47572815533980584,0.5868769812848301
DistilBART,Federated,8,20250824_065441,20250824_065441,18,1,1,train,0.24167192387723863,0.9292482627921668,0.9378329930447684,0.8269109286165508,0.8642055808665592
DistilBART,Federated,8,20250824_065441,20250824_065441,18,5,1,train,0.299352338853872,0.9157769869513642,0.9432294582314413,0.5456702253855279,0.6621396974260763
DistilBART,Federated,8,20250824_065441,20250824_065441,18,-1,1,validation,0.07786605137175527,0.6819628647214854,0.6720055522143179,0.6819628647214854,0.6697255791028688
DistilBART,Federated,8,20250824_065441,20250824_065441,19,2,1,train,0.3255349578074187,0.9100831600831601,0.5976310279922483,0.6003118503118503,0.5874501602358456
DistilBART,Federated,8,20250824_065441,20250824_065441,19,3,1,train,0.15877498250048835,0.9545613421880461,0.9541475597296346,0.9129674938832576,0.9283418213227133
DistilBART,Federated,8,20250824_065441,20250824_065441,19,5,1,train,0.2723054113745127,0.9181494661921709,0.9312486793664624,0.66073546856465,0.7533519258554189
DistilBART,Federated,8,20250824_065441,20250824_065441,19,0,1,train,0.4263933177177723,0.8825242718446602,0.8389281135741463,0.46310679611650485,0.5728505602479499
DistilBART,Federated,8,20250824_065441,20250824_065441,19,4,1,train,0.19022356817004038,0.9415520628683693,0.9435827220314,0.8212180746561886,0.8624538452845966
DistilBART,Federated,8,20250824_065441,20250824_065441,19,6,1,train,0.14537550502808283,0.9539419087136929,0.9680641833617839,0.8593360995850622,0.9051700017654214
DistilBART,Federated,8,20250824_065441,20250824_065441,19,1,1,train,0.21112820275617067,0.9412507896399243,0.9438274866058652,0.8218572331017057,0.8676956512575661
DistilBART,Federated,8,20250824_065441,20250824_065441,19,7,1,train,0.12307801992322008,0.9648388447048974,0.9842662455309533,0.8434491419003767,0.9000599493228579
DistilBART,Federated,8,20250824_065441,20250824_065441,19,-1,1,validation,0.07863755809533501,0.6779840848806366,0.6687131656127421,0.6779840848806366,0.6657842091782408
DistilBART,Federated,8,20250824_065441,20250824_065441,20,2,1,train,0.3402141352946108,0.908004158004158,0.9294274168216964,0.6070686070686071,0.5932484574078558
DistilBART,Federated,8,20250824_065441,20250824_065441,20,7,1,train,0.10300631220762928,0.9694432817078276,0.9840629726880807,0.8388447048974467,0.897857623446061
DistilBART,Federated,8,20250824_065441,20250824_065441,20,4,1,train,0.18366948842594866,0.9415520628683693,0.9478952553338323,0.8325147347740668,0.8724854778523445
DistilBART,Federated,8,20250824_065441,20250824_065441,20,3,1,train,0.14651924863915536,0.9552603984620762,0.9569679252023219,0.9182104159384831,0.9326890320793096
DistilBART,Federated,8,20250824_065441,20250824_065441,20,5,1,train,0.23140136553150303,0.9288256227758008,0.9267188729037354,0.608540925266904,0.7045101712111265
DistilBART,Federated,8,20250824_065441,20250824_065441,20,1,1,train,0.2168900076713827,0.9368288060644346,0.9478927549054568,0.8433354390397979,0.8836212261005579
DistilBART,Federated,8,20250824_065441,20250824_065441,20,6,1,train,0.15208910393300434,0.9535269709543569,0.9681470422793377,0.8626556016597511,0.9076492598008868
DistilBART,Federated,8,20250824_065441,20250824_065441,20,0,1,train,0.4151231311261654,0.8902912621359224,0.8485293226662793,0.4883495145631068,0.5984059325566116
DistilBART,Federated,8,20250824_065441,20250824_065441,20,-1,1,validation,0.0798628101535438,0.6763925729442971,0.6664686246042948,0.6763925729442971,0.664287536571193
DistilBART,Federated,8,20250824_065441,20250824_065441,21,4,1,train,0.1545962219388457,0.9513752455795678,0.948649187787581,0.8295677799607073,0.872242941878816
DistilBART,Federated,8,20250824_065441,20250824_065441,21,5,1,train,0.27043473077410796,0.9217081850533808,0.9340944338627033,0.6536180308422301,0.7470005714416528
DistilBART,Federated,8,20250824_065441,20250824_065441,21,7,1,train,0.10549236642196774,0.9686061113436584,0.9856539276471766,0.8472164085391377,0.9035601451966846
DistilBART,Federated,8,20250824_065441,20250824_065441,21,3,1,train,0.13571084631013805,0.9605033205173017,0.9576661962359997,0.9182104159384831,0.932835616136134
DistilBART,Federated,8,20250824_065441,20250824_065441,21,1,1,train,0.2066489029863868,0.9343019583070119,0.9449799589228942,0.8231206569804169,0.867411884737267
DistilBART,Federated,8,20250824_065441,20250824_065441,21,6,1,train,0.12805440602515708,0.9618257261410789,0.9683473530700996,0.8618257261410789,0.9066964625833831
DistilBART,Federated,8,20250824_065441,20250824_065441,21,0,1,train,0.37858299292050873,0.8980582524271844,0.8452541425360575,0.4980582524271845,0.6035924670961904
DistilBART,Federated,8,20250824_065441,20250824_065441,21,2,1,train,0.28612474228971263,0.9313929313929314,0.9339867398249103,0.604989604989605,0.5934427925910938
DistilBART,Federated,8,20250824_065441,20250824_065441,21,-1,1,validation,0.08255987037714344,0.6702917771883289,0.6714713326551878,0.6702917771883289,0.6612691011619903
DistilBART,Federated,8,20250824_065441,20250824_065441,22,4,1,train,0.1394785583288467,0.9577603143418467,0.9565153878960929,0.8261296660117878,0.8745357462885944
DistilBART,Federated,8,20250824_065441,20250824_065441,22,1,1,train,0.18380303695948438,0.9437776373973468,0.9457561715385117,0.8610233733417562,0.8909738082914451
DistilBART,Federated,8,20250824_065441,20250824_065441,22,7,1,train,0.09534853551381578,0.9732105483465885,0.9862318067522537,0.8430305567182922,0.8994895731976283
DistilBART,Federated,8,20250824_065441,20250824_065441,22,0,1,train,0.3870148148960792,0.8893203883495145,0.8312204458070619,0.458252427184466,0.5651341095547187
DistilBART,Federated,8,20250824_065441,20250824_065441,22,3,1,train,0.13025298109017938,0.9608528486543166,0.968316237599552,0.9150646627053478,0.9358377775169718
DistilBART,Federated,8,20250824_065441,20250824_065441,22,2,1,train,0.28901323596061756,0.9225571725571726,0.918379006224906,0.5982328482328483,0.5808675456644032
DistilBART,Federated,8,20250824_065441,20250824_065441,22,6,1,train,0.13206064687819768,0.9593360995850623,0.9666200575676644,0.8655601659751038,0.9098113965875407
DistilBART,Federated,8,20250824_065441,20250824_065441,22,5,1,train,0.24949066221432867,0.933570581257414,0.9616048799599701,0.6666666666666666,0.7735397764037614
DistilBART,Federated,8,20250824_065441,20250824_065441,22,-1,1,validation,0.07950378500261104,0.6798408488063661,0.6808466589007349,0.6798408488063661,0.672875540109143
DistilBART,Federated,9,20250824_104844,20250824_104844,1,4,1,train,2.303627447648482,0.3919694072657744,0.3321591526862662,0.0028680688336520078,0.00356327916735205
DistilBART,Federated,9,20250824_104844,20250824_104844,1,0,1,train,2.0769531900106473,0.5135332845647403,0.005222130364002205,0.07022677395757132,0.009721370295496535
DistilBART,Federated,9,20250824_104844,20250824_104844,1,3,1,train,2.140123480291509,0.4090056285178236,0.04584267716863881,0.04643527204502814,0.005166578667301094
DistilBART,Federated,9,20250824_104844,20250824_104844,1,5,1,train,2.2162330248776603,0.4262536873156342,0.009328353180868717,0.09144542772861357,0.01634160393063789
DistilBART,Federated,9,20250824_104844,20250824_104844,1,1,1,train,2.234840386885184,0.340129749768304,0.0012653848699956207,0.021316033364226137,0.0014738154550069079
DistilBART,Federated,9,20250824_104844,20250824_104844,1,2,1,train,1.9871999309176491,0.5098861593768723,0.03467104027167898,0.08328340323547034,0.018480678901161125
DistilBART,Federated,9,20250824_104844,20250824_104844,1,6,1,train,2.391546063208848,0.3471830985915493,0.0010798122065727698,0.0323943661971831,0.002089959109495684
DistilBART,Federated,9,20250824_104844,20250824_104844,1,8,1,train,2.0882720848671474,0.4178823529411765,0.013033266950350467,0.10870588235294118,0.02314908475491644
DistilBART,Federated,9,20250824_104844,20250824_104844,1,7,1,train,2.1499749543392555,0.45479755962285084,0.0008328290145033226,0.008319467554076539,0.0010238658589206235
DistilBART,Federated,9,20250824_104844,20250824_104844,1,-1,1,validation,0.15469584907713874,0.4251989389920424,0.4590773777064743,0.4251989389920424,0.3463420015355059
DistilBART,Federated,9,20250824_104844,20250824_104844,2,8,1,train,1.5523976871841831,0.6122352941176471,0.5014269114593294,0.34447058823529414,0.31317173191908715
DistilBART,Federated,9,20250824_104844,20250824_104844,2,6,1,train,1.6901610212379627,0.6366197183098591,0.6566921418621784,0.502112676056338,0.4787908045271269
DistilBART,Federated,9,20250824_104844,20250824_104844,2,3,1,train,1.6024867994571799,0.5994371482176359,0.5496349224068038,0.4812382739212008,0.4358284181157986
DistilBART,Federated,9,20250824_104844,20250824_104844,2,5,1,train,1.6024907736217275,0.6504424778761062,0.45214746903869624,0.4247787610619469,0.3883915695086848
DistilBART,Federated,9,20250824_104844,20250824_104844,2,1,1,train,1.67996159085521,0.5685820203892493,0.5317926723881428,0.40129749768303985,0.328321065487552
DistilBART,Federated,9,20250824_104844,20250824_104844,2,7,1,train,1.5584946717836161,0.6411536328341653,0.6622644041288178,0.5091514143094842,0.5055168034857063
DistilBART,Federated,9,20250824_104844,20250824_104844,2,4,1,train,1.6856211216160746,0.621414913957935,0.5123114828685139,0.34608030592734224,0.3188179237563144
DistilBART,Federated,9,20250824_104844,20250824_104844,2,2,1,train,1.536282535961696,0.6315158777711204,0.44499666190870785,0.3690832834032355,0.3403467671009419
DistilBART,Federated,9,20250824_104844,20250824_104844,2,0,1,train,1.3716828053773835,0.7183613752743233,0.743051963133943,0.5662033650329188,0.568511407744316
DistilBART,Federated,9,20250824_104844,20250824_104844,2,-1,1,validation,0.1150110218031653,0.520159151193634,0.553313450043898,0.520159151193634,0.47307195094590876
DistilBART,Federated,9,20250824_104844,20250824_104844,3,7,1,train,1.2340748204594165,0.6838602329450916,0.7271666833632736,0.5840266222961731,0.5968467147683153
DistilBART,Federated,9,20250824_104844,20250824_104844,3,1,1,train,1.3361095781679506,0.6408711770157554,0.6082886221188234,0.49304911955514363,0.48665372279237457
DistilBART,Federated,9,20250824_104844,20250824_104844,3,5,1,train,1.2492250463541816,0.7013274336283186,0.777123253918356,0.5066371681415929,0.49063794410881445
DistilBART,Federated,9,20250824_104844,20250824_104844,3,6,1,train,1.300699526674292,0.6971830985915493,0.7050756895731042,0.597887323943662,0.59593171195337
DistilBART,Federated,9,20250824_104844,20250824_104844,3,8,1,train,1.244907720196516,0.672,0.5520004128619138,0.4804705882352941,0.44007842993739055
DistilBART,Federated,9,20250824_104844,20250824_104844,3,2,1,train,1.234505858307793,0.6872378669862194,0.47873328585431607,0.4499700419412822,0.4333738763407254
DistilBART,Federated,9,20250824_104844,20250824_104844,3,3,1,train,1.2577473369996939,0.676360225140713,0.7154270340814021,0.5806754221388368,0.5902326844814666
DistilBART,Federated,9,20250824_104844,20250824_104844,3,4,1,train,1.3010227490555157,0.6883365200764818,0.704503364205909,0.502868068833652,0.4972357575176499
DistilBART,Federated,9,20250824_104844,20250824_104844,3,0,1,train,0.9940485392892083,0.773226042428676,0.8269757614064076,0.6422823701536211,0.6644086270867031
DistilBART,Federated,9,20250824_104844,20250824_104844,3,-1,1,validation,0.09474796333426821,0.5795755968169761,0.5821845761185899,0.5795755968169761,0.5463823924895205
DistilBART,Federated,9,20250824_104844,20250824_104844,4,5,1,train,1.0259202357600716,0.7441002949852508,0.7444560378048514,0.5626843657817109,0.5583374592768868
DistilBART,Federated,9,20250824_104844,20250824_104844,4,8,1,train,1.0580200378159832,0.6908235294117646,0.7360858797820397,0.5505882352941176,0.5322815019794006
DistilBART,Federated,9,20250824_104844,20250824_104844,4,2,1,train,1.0668087806020463,0.719592570401438,0.49061237650968414,0.481725584182145,0.46373017065011907
DistilBART,Federated,9,20250824_104844,20250824_104844,4,1,1,train,1.1317986506002922,0.6974050046339202,0.6354319298608169,0.5708989805375347,0.572684320551066
DistilBART,Federated,9,20250824_104844,20250824_104844,4,6,1,train,1.089667247252518,0.7154929577464789,0.7352946194882549,0.678169014084507,0.6828291368807663
DistilBART,Federated,9,20250824_104844,20250824_104844,4,7,1,train,1.033007729897457,0.7293399889073765,0.7495284740620538,0.6267332224070993,0.6449893253323249
DistilBART,Federated,9,20250824_104844,20250824_104844,4,4,1,train,1.0959709277658751,0.7265774378585086,0.722317089794944,0.607074569789675,0.6176983877692652
DistilBART,Federated,9,20250824_104844,20250824_104844,4,0,1,train,0.8200694064414779,0.8002926115581566,0.8550249652447894,0.7154352596927579,0.7565753794560706
DistilBART,Federated,9,20250824_104844,20250824_104844,4,3,1,train,1.056181948798806,0.7331144465290806,0.7376893065027114,0.626641651031895,0.6481744895089543
DistilBART,Federated,9,20250824_104844,20250824_104844,4,-1,1,validation,0.08352848501673428,0.6143236074270557,0.6041654458425488,0.6143236074270557,0.5845775654475879
DistilBART,Federated,9,20250824_104844,20250824_104844,5,3,1,train,0.9227604412320835,0.7420262664165104,0.7614192971845328,0.6636960600375235,0.6868825019764239
DistilBART,Federated,9,20250824_104844,20250824_104844,5,4,1,train,0.9583872199961634,0.7476099426386233,0.7361289338195842,0.6634799235181644,0.6720181053204534
DistilBART,Federated,9,20250824_104844,20250824_104844,5,6,1,train,0.9681819452998344,0.7380281690140845,0.7467708945008521,0.6950704225352112,0.7008038663502822
DistilBART,Federated,9,20250824_104844,20250824_104844,5,2,1,train,0.9466946425892058,0.7399640503295386,0.5065239041603616,0.5176752546434991,0.4926909677388347
DistilBART,Federated,9,20250824_104844,20250824_104844,5,7,1,train,0.9331302663921255,0.7443150305047144,0.7592408581199898,0.6716583471991125,0.6860888501987119
DistilBART,Federated,9,20250824_104844,20250824_104844,5,8,1,train,0.9433580511494687,0.7162352941176471,0.7663854857686223,0.5887058823529412,0.5772039705714006
DistilBART,Federated,9,20250824_104844,20250824_104844,5,0,1,train,0.69376720851937,0.8397951719092904,0.869752854412553,0.7498171177761521,0.7907046594570982
DistilBART,Federated,9,20250824_104844,20250824_104844,5,1,1,train,1.0116447400163722,0.721964782205746,0.7015531260402184,0.6195551436515292,0.6209099084885513
DistilBART,Federated,9,20250824_104844,20250824_104844,5,5,1,train,0.8935534673578599,0.7551622418879056,0.8127262391627917,0.5936578171091446,0.5926628186323846
DistilBART,Federated,9,20250824_104844,20250824_104844,5,-1,1,validation,0.07655640149622445,0.6339522546419099,0.6197389886014947,0.6339522546419099,0.6068634390795854
DistilBART,Federated,9,20250824_104844,20250824_104844,6,6,1,train,0.8774836297785298,0.754225352112676,0.7683256833331651,0.7183098591549296,0.7277836611352778
DistilBART,Federated,9,20250824_104844,20250824_104844,6,5,1,train,0.817049546101514,0.7765486725663717,0.801259151591197,0.6224188790560472,0.6278890046122041
DistilBART,Federated,9,20250824_104844,20250824_104844,6,0,1,train,0.6225581028780272,0.8361375274323336,0.8842853745643343,0.7907827359180688,0.8262567708939521
DistilBART,Federated,9,20250824_104844,20250824_104844,6,7,1,train,0.8415568534251863,0.7581808097615085,0.7811552910213322,0.6955074875207987,0.7076684391740847
DistilBART,Federated,9,20250824_104844,20250824_104844,6,3,1,train,0.8253755349276671,0.7729831144465291,0.7901647265690224,0.7124765478424016,0.7300436137636277
DistilBART,Federated,9,20250824_104844,20250824_104844,6,8,1,train,0.8697902739496159,0.7345882352941175,0.8017529348893173,0.64,0.6305665533059694
DistilBART,Federated,9,20250824_104844,20250824_104844,6,2,1,train,0.8426892195429121,0.7477531455961653,0.5098681673012119,0.5272618334331935,0.5010175642215385
DistilBART,Federated,9,20250824_104844,20250824_104844,6,4,1,train,0.8748033295075098,0.7638623326959846,0.7498207225469098,0.6845124282982792,0.6942800303918106
DistilBART,Federated,9,20250824_104844,20250824_104844,6,1,1,train,0.9144125214329473,0.7446709916589436,0.7517643617003822,0.6455050973123262,0.6523309800469304
DistilBART,Federated,9,20250824_104844,20250824_104844,6,-1,1,validation,0.07193248128464115,0.6482758620689655,0.6452293221652645,0.6482758620689655,0.6229923348002919
DistilBART,Federated,9,20250824_104844,20250824_104844,7,0,1,train,0.5850084303596685,0.8485735186539869,0.8927857063345667,0.7988295537673739,0.8341384234809237
DistilBART,Federated,9,20250824_104844,20250824_104844,7,3,1,train,0.7743702689880756,0.7809568480300187,0.8087397601800714,0.7448405253283302,0.7599266708733603
DistilBART,Federated,9,20250824_104844,20250824_104844,7,8,1,train,0.8107619337121347,0.7505882352941177,0.7933205077316569,0.6574117647058824,0.6562501657401243
DistilBART,Federated,9,20250824_104844,20250824_104844,7,2,1,train,0.7766872241383507,0.7759137207908927,0.7937240599132271,0.5386458957459557,0.5285964728736735
DistilBART,Federated,9,20250824_104844,20250824_104844,7,6,1,train,0.8058790375342529,0.776056338028169,0.7866277864832844,0.7408450704225352,0.7517967813044649
DistilBART,Federated,9,20250824_104844,20250824_104844,7,7,1,train,0.7795410896033312,0.7775929007210205,0.7871865715354225,0.7038269550748752,0.7177706951092488
DistilBART,Federated,9,20250824_104844,20250824_104844,7,5,1,train,0.7356034997631522,0.8023598820058997,0.8224043117918118,0.6592920353982301,0.6686386663779308
DistilBART,Federated,9,20250824_104844,20250824_104844,7,1,1,train,0.843713997470008,0.753012048192771,0.7920596406140983,0.6705282669138091,0.6810176603172697
DistilBART,Federated,9,20250824_104844,20250824_104844,7,4,1,train,0.8272728251688408,0.768642447418738,0.773168647598847,0.7045889101338432,0.7178456927438654
DistilBART,Federated,9,20250824_104844,20250824_104844,7,-1,1,validation,0.06971238290678601,0.6575596816976127,0.6534120503858417,0.6575596816976127,0.6354911221458638
DistilBART,Federated,9,20250824_104844,20250824_104844,8,6,1,train,0.7483231807022952,0.7802816901408451,0.804903543922654,0.752112676056338,0.7630337016705776
DistilBART,Federated,9,20250824_104844,20250824_104844,8,5,1,train,0.6940410524606705,0.801622418879056,0.8310352181889606,0.68952802359882,0.7077175719160792
DistilBART,Federated,9,20250824_104844,20250824_104844,8,4,1,train,0.7645770302324584,0.7839388145315488,0.7698989344306918,0.6978967495219885,0.7139358466259103
DistilBART,Federated,9,20250824_104844,20250824_104844,8,8,1,train,0.7619792081807789,0.7581176470588236,0.8057344258341458,0.6729411764705883,0.6778521076395927
DistilBART,Federated,9,20250824_104844,20250824_104844,8,1,1,train,0.7846463349130418,0.7752548656163114,0.7910304955999453,0.6867469879518072,0.6985859250635329
DistilBART,Federated,9,20250824_104844,20250824_104844,8,3,1,train,0.7010429967472802,0.802063789868668,0.8292509331405614,0.7589118198874296,0.7773865929597773
DistilBART,Federated,9,20250824_104844,20250824_104844,8,0,1,train,0.536278865105191,0.856620336503292,0.8971227802526431,0.811265544989027,0.8438513880122366
DistilBART,Federated,9,20250824_104844,20250824_104844,8,7,1,train,0.7381189350797012,0.7875762617859123,0.8029972498253354,0.7343316694398225,0.7468063019540893
DistilBART,Federated,9,20250824_104844,20250824_104844,8,2,1,train,0.7314351873738425,0.7890952666267226,0.7960743307122348,0.5518274415817855,0.5417727728514427
DistilBART,Federated,9,20250824_104844,20250824_104844,8,-1,1,validation,0.06822244251043158,0.6673740053050398,0.666774729289077,0.6673740053050398,0.6497887986031612
DistilBART,Federated,9,20250824_104844,20250824_104844,9,5,1,train,0.6826144486665726,0.806047197640118,0.8362849671541027,0.7256637168141593,0.7491732255043176
DistilBART,Federated,9,20250824_104844,20250824_104844,9,6,1,train,0.7163830310775993,0.7887323943661971,0.8235938125327923,0.7661971830985915,0.7805863334476375
DistilBART,Federated,9,20250824_104844,20250824_104844,9,2,1,train,0.6707394790081751,0.7914919113241461,0.8181445326197294,0.5584182144997004,0.5631188185965963
DistilBART,Federated,9,20250824_104844,20250824_104844,9,3,1,train,0.6570713289304456,0.8208255159474672,0.8354630521029195,0.7701688555347092,0.7910235943085595
DistilBART,Federated,9,20250824_104844,20250824_104844,9,8,1,train,0.7136370206909969,0.7750588235294117,0.8189959934528626,0.7148235294117647,0.7231327614223243
DistilBART,Federated,9,20250824_104844,20250824_104844,9,7,1,train,0.691099456387811,0.8025513033832502,0.8144687647859805,0.7443150305047144,0.7609955350144124
DistilBART,Federated,9,20250824_104844,20250824_104844,9,4,1,train,0.7236401734478546,0.7982791586998088,0.7901190272873518,0.7237093690248566,0.7402223795164047
DistilBART,Federated,9,20250824_104844,20250824_104844,9,1,1,train,0.72247548589,0.7835959221501391,0.811189418321575,0.7029657089898054,0.7169079130885496
DistilBART,Federated,9,20250824_104844,20250824_104844,9,0,1,train,0.5169903009610121,0.8639356254572056,0.9087113701151127,0.8156547183613753,0.8504953627845182
DistilBART,Federated,9,20250824_104844,20250824_104844,9,-1,1,validation,0.06635856058853691,0.6713527851458886,0.669874869392225,0.6713527851458886,0.6565422773777029
DistilBART,Federated,9,20250824_104844,20250824_104844,10,5,1,train,0.6109924298875472,0.8244837758112094,0.8476082793212214,0.7411504424778761,0.7625432609893479
DistilBART,Federated,9,20250824_104844,20250824_104844,10,1,1,train,0.6822720022113234,0.7961075069508804,0.8309716386850555,0.7247451343836886,0.7403470143386541
DistilBART,Federated,9,20250824_104844,20250824_104844,10,4,1,train,0.7047247283838012,0.7963671128107075,0.8035432076464892,0.731357552581262,0.7506284170622375
DistilBART,Federated,9,20250824_104844,20250824_104844,10,8,1,train,0.6725134590738698,0.7910588235294118,0.8413366762683294,0.7312941176470589,0.7440400367899447
DistilBART,Federated,9,20250824_104844,20250824_104844,10,6,1,train,0.6825209645073066,0.7992957746478874,0.8389060253861632,0.7816901408450704,0.7994267975500932
DistilBART,Federated,9,20250824_104844,20250824_104844,10,7,1,train,0.6583653165571457,0.8019966722129784,0.8246654184423696,0.7531891292290627,0.7707193689558239
DistilBART,Federated,9,20250824_104844,20250824_104844,10,2,1,train,0.639445148337455,0.8076692630317556,0.8305387658472432,0.5925704014379868,0.6088808800777491
DistilBART,Federated,9,20250824_104844,20250824_104844,10,0,1,train,0.47755299959071845,0.8675932699341624,0.915186861602007,0.8361375274323336,0.8670140809613408
DistilBART,Federated,9,20250824_104844,20250824_104844,10,3,1,train,0.6216372666296675,0.8161350844277674,0.844395421909594,0.7912757973733584,0.8080328619171991
